,Date,pa_happy_sliderNegPos,pa_energy_sliderNegPos,pa_relax_sliderNegPos
24,2021-10-29 21:00:27.229036989,10.801548648413046,17.117475958623537,9.691023617012343
25,2021-10-30 09:53:19.628908265,8.363737986804825,6.200531857138408,9.487899252950232
26,2021-10-30 12:28:41.211057849,6.271672528025087,1.9397277788673621,8.728952115068195
27,2021-10-30 14:28:37.915353035,7.3871970925227854,3.2348601717927306,9.249641916879575
28,2021-10-30 16:41:26.721356241,6.364073382443674,1.8087896690468632,7.406761185690017
29,2021-10-30 23:20:23.137035646,4.7429311849630915,1.5654561736266424,3.5649945112634533
30,2021-10-31 07:35:52.741785073,3.472828765189393,1.4405996497284732,6.46853505232245
31,2021-10-31 10:59:44.902515308,8.908960006080227,5.280658443228745,7.156532928739479
32,2021-10-31 15:12:10.791079269,5.121935478113111,1.9892848898231317,3.118715392887834
33,2021-10-31 17:28:35.793527224,11.821508533094256,11.567584534250841,9.704456704563928
34,2021-10-31 19:04:56.914827121,8.868836835603563,8.013544828989914,3.420979997347427
35,2021-11-01 00:10:43.199380612,4.88924785654101,2.7434534307510483,3.186716363759705
36,2021-11-01 08:19:32.172117562,4.752546101996697,3.895596275340406,2.153729794469754
37,2021-11-01 11:17:53.256295730,4.167889417038448,2.7173451774923807,3.8621978326475475
38,2021-11-01 13:47:40.267658818,7.7873944207033965,2.4653422853847013,4.509036776648021
39,2021-11-01 18:44:12.352866742,10.775029678571947,7.4502995673877646,7.219839554539495
40,2021-11-01 23:24:46.190564731,7.650441426288665,2.409639385603952,10.59193848264499
41,2021-11-02 08:05:20.054273368,5.623665743035665,4.157672145447595,7.091198444823812
42,2021-11-02 13:22:25.482351415,3.5543806621978686,2.0406937421058626,4.692229679133703
43,2021-11-02 15:47:20.483416929,4.24239538379325,3.404431025783662,4.524881183285617
44,2021-11-03 08:14:23.185446313,9.240855310626515,2.7345699094939695,8.160679882728648
45,2021-11-03 13:10:08.570699519,9.3799752619704,11.192008914325417,7.859261157701823
46,2021-11-03 14:42:22.073206739,9.530487526137716,10.432845903682235,9.412874175619915
47,2021-11-03 14:49:42.346527015,8.584002338194983,8.753088606775897,11.537011887461682
48,2021-11-03 14:51:14.848335459,10.04737264749708,8.34676891766215,8.704759603020955
49,2021-11-03 17:09:52.956461567,10.694292666394562,9.45631093250163,9.881973036658227
50,2021-11-03 19:46:40.679851782,10.410902628158976,9.677186029420962,10.394807717786357
51,2021-11-03 21:39:18.006273006,8.223351039644012,4.72391079090782,13.401500581961283
52,2021-11-04 08:36:12.990602192,3.6976700022562534,3.3204371956171226,9.10776154518854
53,2021-11-04 11:28:21.416663027,10.135878274168617,8.18005301769655,8.372992822052387
54,2021-11-04 15:14:59.871894105,8.518827798637718,2.7653302252894023,30.511437509234266
55,2021-11-04 17:25:38.197825739,11.358068071111916,4.1990860266866425,4.547719975024705
56,2021-11-04 23:15:25.401841525,9.728635366449826,2.4081226497841683,10.799156646291129
57,2021-11-05 07:43:24.453789541,8.251647094482614,2.972017174791215,10.69915924911286
58,2021-11-05 10:51:23.587716011,10.565636743812993,3.843278812524612,4.514333998727411
59,2021-11-05 15:07:12.497990335,9.348200806203707,10.182681155682065,6.289309991991733
60,2021-11-05 17:29:39.015400510,9.682821380583105,10.913999357553141,6.820262908333586
61,2021-11-05 19:52:21.432786408,9.522132185004365,8.095432468554247,10.199999657374814
62,2021-11-05 23:57:44.809863434,7.4318215118756275,9.659011061469759,4.112982579266785
63,2021-11-06 07:43:55.869668166,4.6474963210917295,3.3411552385617957,1.5474291175434725
64,2021-11-06 12:45:25.920325923,10.56106145589177,8.615831303699588,6.677324682159241
65,2021-11-06 14:54:28.769284917,7.521078808950001,8.665674803044057,3.433708605740972
66,2021-11-07 01:20:40.687956678,9.134967543351765,7.65526039277988,9.707700237357178
67,2021-11-07 07:43:47.498170330,6.767232983926759,6.101486499749588,8.503444118082175
68,2021-11-07 12:32:31.097615565,8.50204892130077,4.964656203886432,9.20954210272626
69,2021-11-07 13:45:23.478801496,20.831579724592505,3.1792241843003812,9.898948737946867
70,2021-11-07 16:27:57.033610715,16.65022189816512,11.260770309510947,7.084656010671309
71,2021-11-07 19:36:45.599696461,11.80925809696017,10.5202375062375,10.324091009674643
72,2021-11-08 00:58:23.197717517,12.99700930459448,3.70202178947476,8.87188955881769
73,2021-11-08 07:51:31.534930098,4.554629917706999,2.9445087542083326,3.9219837152652612
74,2021-11-08 12:29:18.541640998,7.788547547215961,2.500900759390357,7.294813984178789
75,2021-11-08 16:36:24.932257316,0.8720932359096,10.068128449127752,0.3929998553448884
76,2021-11-08 18:38:19.623248736,9.645462016148503,8.299687922795203,4.2058768429567355
77,2021-11-09 00:59:39.860526311,7.609654540066017,3.027121410311831,10.60452019120309
78,2021-11-09 09:12:48.901318466,4.659250934409419,1.4991452715959341,7.10520099101253
79,2021-11-09 12:19:55.348026878,11.100841495968286,2.248472145181611,7.874020957746918
80,2021-11-09 13:07:45.617773594,7.2153158174876655,2.8101057438100048,3.2616070783044964
81,2021-11-09 17:07:39.196456019,4.279341514506499,2.2964544756575163,3.400520073344641
82,2021-11-09 20:02:48.036300875,8.33271759935332,8.769144354903574,6.0693936087490785
83,2021-11-10 00:27:13.511015859,9.074142963896016,7.249792088403498,6.634115301042028
84,2021-11-10 07:44:53.837109283,3.4646977667878245,2.502978375117315,5.195797014194585
85,2021-11-10 11:14:17.991552833,4.6827733523483746,2.69975373022173,4.639649649748295
86,2021-11-10 14:39:09.272542492,7.416513986452284,10.584074533453993,7.263839409129711
87,2021-11-10 14:46:45.228348062,10.766100917393727,11.077547496663835,8.203788881685188
88,2021-11-10 15:36:06.409820066,9.316976905548188,9.441625730757483,5.069475433226183
89,2021-11-10 19:01:09.299145570,5.492507992411187,3.566805976113953,3.510030568817606
90,2021-11-11 07:46:35.752840992,11.26173004529731,3.9553651586223735,9.49544628706991
91,2021-11-11 12:40:27.421419013,6.300408152512108,5.425036449176689,3.4469949660887345
92,2021-11-11 14:24:34.369922556,6.97935151070359,6.817387647163295,5.756996535065327
93,2021-11-11 19:33:56.649438512,11.04515994828944,10.397616396678117,10.162688034216679
94,2021-11-12 10:32:55.162301846,9.046052923596157,2.32421873548706,10.142248692308417
95,2021-11-12 12:35:46.444204595,17.62341791808697,13.907899954366773,8.453739391025252
96,2021-11-12 14:59:44.527266030,9.225257502228429,9.050286855287155,10.222495629087959
97,2021-11-12 16:16:34.850310058,9.01164388047377,8.34321585516658,8.445575439611494
98,2021-11-12 19:23:38.686883464,9.20703524352926,7.669792866363843,10.362607787331555
99,2021-11-13 09:47:50.332355304,6.86239044365798,11.031312158125248,10.300715047064337
100,2021-11-13 11:44:08.588982985,9.709074914321567,6.974503804775037,10.095978314705592
101,2021-11-13 13:18:39.453877028,8.384219287116188,8.33739743995533,10.718703018987327
102,2021-11-13 16:44:30.722982497,9.61857821811208,13.073099511769698,10.755493806067436
103,2021-11-13 19:22:32.229181900,10.197766863344466,7.380454575896746,10.958407663755832
104,2021-11-14 00:34:00.555513379,8.456747098929734,9.962250829039968,8.316774706194868
105,2021-11-14 08:47:48.788549307,10.66976621167058,3.3632099432103386,7.149193159691736
106,2021-11-14 12:52:05.536876989,9.161811024727987,3.956402729797662,4.450813835780678
107,2021-11-14 13:57:09.181185065,10.091569346283732,10.95516244716774,10.205722868221493
108,2021-11-14 16:19:24.416383710,10.50037758208296,7.706115795993951,7.329222440102842
109,2021-11-14 22:47:30.914473072,11.121135005231285,6.92825311725046,7.7605077234375255
110,2021-11-14 22:48:46.338624336,10.313812969044521,15.46173589080063,9.526581827714889
111,2021-11-15 09:03:52.530573906,4.045341691416984,3.5177516199377035,4.622624845706996
112,2021-11-15 12:03:52.375082406,5.872429084704033,3.8682864625320295,7.967619634824714
113,2021-11-15 13:58:40.405527778,4.739983084092877,8.535192836902366,3.9524710360438693
114,2021-11-15 16:03:37.805806602,4.393477253853521,2.4332215578173044,3.6500491793688834
115,2021-11-15 21:19:45.025566904,9.38026466833577,7.261376649056388,15.19566237311872
116,2021-11-16 07:42:25.203538213,6.479325203435977,3.11066570283857,3.222852500716699
117,2021-11-16 11:47:05.870295972,3.484007817724329,1.1036419997115177,7.5799323152547595
118,2021-11-16 16:44:41.066240657,4.97679845491724,1.7120627296511741,7.075827411400486
119,2021-11-17 16:52:32.468700522,1.510836403298798,3.3344116081861603,3.4110182244436977
120,2021-11-17 18:44:14.035646536,4.4890663591824165,2.489211678286018,2.9743560752019804
121,2021-11-18 08:17:34.335841527,6.637862210540026,4.209590851795443,3.590728702407401
122,2021-11-18 15:42:25.375871553,4.859511905784688,2.7242472769778248,1.1268686455636607
123,2021-11-18 17:56:49.373462362,7.743779427253333,6.974933746168221,7.9662973699571
124,2021-11-18 21:12:23.669832188,9.93947535019902,7.6264263267271515,7.731642646983225
125,2021-11-19 09:19:30.059337534,6.0687169744882405,3.1619051604198845,6.2552855132103735
126,2021-11-19 11:26:47.547380324,8.465604654207203,9.007019838726448,8.341809739876032
127,2021-11-19 13:13:28.763679661,7.844552738034439,3.271717047766962,11.904138241869328
128,2021-11-19 15:40:48.574176487,9.264589993653566,7.1104107948765085,11.000456264129124
129,2021-11-19 18:51:03.241115437,10.745564561661647,7.306833641274425,10.842190016202142
130,2021-11-20 00:45:04.507747882,8.43914532180841,3.408769428622466,9.698374354519023
131,2021-11-20 09:16:39.232827724,8.524144046808617,3.6815304245957323,9.120699438977152
132,2021-11-20 11:01:25.600684640,8.521136403185949,9.232835634702933,7.425914100450576
133,2021-11-20 14:36:31.243958108,8.672335664844793,4.281160034677747,10.8477758383941
134,2021-11-20 15:56:14.995714060,8.35219677733577,9.090430375635245,12.888458339895159
135,2021-11-20 18:40:31.264064272,8.256772500482926,10.587420112486258,10.591724756555674
136,2021-11-20 21:30:59.647619202,10.80031110651442,6.678126774281473,10.369124401598134
137,2021-11-21 10:43:59.347105255,10.68704015330736,4.226967988456665,7.331186936355762
138,2021-11-21 14:59:10.062045739,10.137630162877251,10.39730346981921,2.8223775475423256
139,2021-11-21 15:57:20.005447156,10.688871301843442,11.924960523296795,6.342848386509955
140,2021-11-21 19:05:21.179124531,10.38639143985629,9.203386840441052,10.400690316710604
141,2021-11-21 23:50:19.738921291,10.337937344585782,5.732729729841717,7.420939710243173
142,2021-11-22 10:33:29.494295097,9.371194626882202,11.095533794007313,16.026592458150326
143,2021-11-22 12:16:29.859668386,7.450646323554931,3.415960604192981,8.152564366838526
144,2021-11-22 14:41:09.599323134,8.55201587356752,6.559593200026624,3.6401209896097204
145,2021-11-22 16:27:43.598779807,8.152137980352816,8.451516554078816,4.518270735020172
146,2021-11-23 00:13:03.408765170,7.108686217591304,4.186740960142816,8.237037124835696
147,2021-11-24 10:04:44.068036380,NA,NA,NA
